Name,total_score,mae_task1,mae_task2,mae_combined,candidate_no,DROP_COLUMNS,NORMALIZATIONS,HIDDEN_LAYERS,iterations,solver,lr_init,momentum,lr
Candidat_12433210,100,8.264214701,9.216298873,17.48051357,12433210,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Standard,"[16, 64, 64]",1000,sgd,0.0005,0.9,constant
Candidat_12922090,100,8.280084685,9.200448971,17.48053366,12922090,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Standard,"[4, 64, 64]",1000,sgd,0.0005,0.9,constant
Candidat_13188370,100,8.288487874,9.192716339,17.48120421,13188370,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[8, 4, 4]",1000,sgd,0.0005,0.9,constant
Candidat_12444970,100,8.308148837,9.173188102,17.48133694,12444970,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Standard,"[32, 16, 32]",1000,sgd,0.0005,0.9,constant
Candidat_13221100,100,8.248642484,9.232811675,17.48145416,13221100,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[16, 16, 64]",1000,sgd,0.005,0.9,constant
Candidat_13091740,100,8.344789613,9.136810452,17.48160006,13091740,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[16, 32, 32]",1000,sgd,0.005,0.9,constant
Candidat_12564220,100,8.279319175,9.202466996,17.48178617,12564220,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[16, 64, 16]",1000,sgd,0.005,0.9,constant
Candidat_12518890,100,8.355469156,9.126447111,17.48191627,12518890,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[4, 32, 32]",1000,sgd,0.0005,0.9,constant
Candidat_12450850,100,8.292877945,9.189392155,17.4822701,12450850,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Standard,"[32, 64, 4]",1000,sgd,0.0005,0.9,constant
Candidat_13195900,100,8.262336538,9.220464554,17.48280109,13195900,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[8, 8, 64]",1000,sgd,0.005,0.9,constant
Candidat_13247140,100,8.310838788,9.172567068,17.48340586,13247140,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[32, 64, 4]",1000,sgd,0.005,0.9,constant
Candidat_13178260,100,8.270501367,9.213001075,17.48350244,13178260,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[4, 16, 32]",1000,sgd,0.005,0.9,constant
Candidat_13202650,100,8.278519279,9.205456411,17.48397569,13202650,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[8, 32, 16]",1000,sgd,0.0005,0.9,constant
Candidat_13225300,100,8.272817229,9.212336283,17.48515351,13225300,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[16, 32, 64]",1000,sgd,0.005,0.9,constant
Candidat_12972490,100,8.204443457,9.282111081,17.48655454,12972490,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Standard,"[32, 8, 64]",1000,sgd,0.0005,0.9,constant
Candidat_12494530,100,8.294048163,9.192766593,17.48681476,12494530,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[16, 64]",1000,sgd,0.0005,0.9,constant
Candidat_12443290,100,8.252583266,9.234446863,17.48703013,12443290,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Standard,"[32, 16, 8]",1000,sgd,0.0005,0.9,constant
Candidat_12685180,100,8.307692273,9.179634781,17.48732705,12685180,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Robust,"[16, 8, 32]",1000,sgd,0.005,0.9,constant
Candidat_13184980,100,8.312318968,9.17553149,17.48785046,13184980,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[4, 64, 8]",1000,sgd,0.005,0.9,constant
Candidat_12458380,100,8.269823205,9.218361022,17.48818423,12458380,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Standard,"[64, 4, 64]",1000,sgd,0.005,0.9,constant
Candidat_12345820,100,8.247453568,9.241016713,17.48847028,12345820,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Standard,[16],1000,sgd,0.005,0.9,constant
Candidat_13123660,100,8.295578591,9.193410937,17.48898953,13123660,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[64, 8, 8]",1000,sgd,0.005,0.9,constant
Candidat_12922060,100,8.287461747,9.201801899,17.48926365,12922060,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Standard,"[4, 64, 64]",1000,sgd,0.005,0.9,constant
Candidat_13043050,100,8.284932566,9.204382882,17.48931545,13043050,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[4, 16, 4]",1000,sgd,0.0005,0.9,constant
Candidat_12361780,100,8.288300795,9.202504153,17.49080495,12361780,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Standard,"[16, 64]",1000,sgd,0.005,0.9,constant
Candidat_13111090,100,8.255650877,9.235708901,17.49135978,13111090,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[32, 32, 8]",1000,sgd,0.0005,0.9,constant
Candidat_12729700,100,8.271238601,9.221687742,17.49292634,12729700,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Robust,"[64, 16, 8]",1000,sgd,0.005,0.9,constant
Candidat_13095970,100,8.260031603,9.233120375,17.49315198,13095970,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[16, 64, 32]",1000,sgd,0.0005,0.9,constant
Candidat_12552490,100,8.26467156,9.228669166,17.49334073,12552490,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[16, 8, 32]",1000,sgd,0.0005,0.9,constant
Candidat_13123690,100,8.253246303,9.240780274,17.49402658,13123690,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[64, 8, 8]",1000,sgd,0.0005,0.9,constant
Candidat_12573490,100,8.214880233,9.279327663,17.4942079,12573490,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[32, 8, 32]",1000,sgd,0.0005,0.9,constant
Candidat_13204330,100,8.257719174,9.23655779,17.49427696,13204330,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[8, 32, 64]",1000,sgd,0.0005,0.9,constant
Candidat_13213540,100,8.202124285,9.292306865,17.49443115,13213540,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[16, 8, 4]",1000,sgd,0.005,0.9,constant
Candidat_13218610,100,8.254914387,9.239709396,17.49462378,13218610,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[16, 16, 8]",1000,sgd,0.0005,0.9,constant
Candidat_13068250,100,8.267529675,9.227337125,17.4948668,13068250,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[8, 32, 4]",1000,sgd,0.0005,0.9,constant
Candidat_12706180,100,8.289980467,9.205357355,17.49533782,12706180,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Robust,"[32, 8, 32]",1000,sgd,0.005,0.9,constant
Candidat_13074970,100,8.226016475,9.269426233,17.49544271,13074970,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[8, 64, 32]",1000,sgd,0.0005,0.9,constant
Candidat_13074940,100,8.281958731,9.213689719,17.49564845,13074940,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[8, 64, 32]",1000,sgd,0.005,0.9,constant
Candidat_12911980,100,8.31008809,9.186113091,17.49620118,12911980,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Standard,"[4, 16, 16]",1000,sgd,0.005,0.9,constant
Candidat_13174930,100,8.328073578,9.168880593,17.49695417,13174930,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[4, 8, 64]",1000,sgd,0.0005,0.9,constant
Candidat_13187500,100,8.311840197,9.185397476,17.49723767,13187500,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[4, 64, 64]",1000,sgd,0.005,0.9,constant
Candidat_12407980,100,8.239384936,9.258128568,17.4975135,12407980,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Standard,"[8, 32, 64]",1000,sgd,0.005,0.9,constant
Candidat_12549130,100,8.281193754,9.216608558,17.49780231,12549130,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[16, 4, 64]",1000,sgd,0.0005,0.9,constant
Candidat_12594490,100,8.290220558,9.20783754,17.4980581,12594490,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[64, 8, 32]",1000,sgd,0.0005,0.9,constant
Candidat_13121980,100,8.345427877,9.152938541,17.49836642,13121980,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[64, 4, 64]",1000,sgd,0.005,0.9,constant
Candidat_12721300,100,8.247195084,9.251202725,17.49839781,12721300,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Robust,"[64, 4, 8]",1000,sgd,0.005,0.9,constant
Candidat_12383620,100,8.30515372,9.193370095,17.49852382,12383620,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Standard,"[4, 32, 4]",1000,sgd,0.005,0.9,constant
Candidat_13088410,100,8.251729537,9.24688882,17.49861836,13088410,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[16, 16, 64]",1000,sgd,0.0005,0.9,constant
Candidat_13233700,100,8.251412495,9.247503761,17.49891626,13233700,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[32, 4, 64]",1000,sgd,0.005,0.9,constant
Candidat_13203490,100,8.231241387,9.267886142,17.49912753,13203490,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[8, 32, 32]",1000,sgd,0.0005,0.9,constant
Candidat_13192570,100,8.201965483,9.297214911,17.49918039,13192570,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[8, 8, 4]",1000,sgd,0.0005,0.9,constant
Candidat_12472660,100,8.305560836,9.194105491,17.49966633,12472660,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Standard,"[64, 64, 8]",1000,sgd,0.005,0.9,constant
Candidat_12449980,100,8.279565282,9.220316962,17.49988224,12449980,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Standard,"[32, 32, 64]",1000,sgd,0.005,0.9,constant
Candidat_12575170,100,8.297884315,9.202794598,17.50067891,12575170,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[32, 16, 4]",1000,sgd,0.0005,0.9,constant
Candidat_13122820,100,8.315321053,9.185923182,17.50124424,13122820,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[64, 8, 4]",1000,sgd,0.005,0.9,constant
Candidat_12932170,100,8.289982675,9.211609283,17.50159196,12932170,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Standard,"[8, 16, 8]",1000,sgd,0.0005,0.9,constant
Candidat_12510460,100,8.325141975,9.17647662,17.50161859,12510460,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[4, 8, 32]",1000,sgd,0.005,0.9,constant
Candidat_12914530,100,8.315825206,9.186267037,17.50209224,12914530,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Standard,"[4, 32, 4]",1000,sgd,0.0005,0.9,constant
Candidat_12942250,100,8.275604194,9.226587656,17.50219185,12942250,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Standard,"[8, 64, 32]",1000,sgd,0.0005,0.9,constant
Candidat_13211020,100,8.23289753,9.269690159,17.50258769,13211020,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[16, 4, 16]",1000,sgd,0.005,0.9,constant
Candidat_12561730,100,8.261661223,9.242222973,17.5038842,12561730,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[16, 32, 64]",1000,sgd,0.0005,0.9,constant
Candidat_12710380,100,8.342556581,9.161646459,17.50420304,12710380,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Robust,"[32, 16, 32]",1000,sgd,0.005,0.9,constant
Candidat_13269820,100,8.232711046,9.271645987,17.50435703,13269820,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[64, 64, 16]",1000,sgd,0.005,0.9,constant
Candidat_13106020,100,8.248404237,9.256052591,17.50445683,13106020,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[32, 16, 4]",1000,sgd,0.005,0.9,constant
Candidat_12971620,100,8.222457574,9.282002826,17.5044604,12971620,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Standard,"[32, 8, 32]",1000,sgd,0.005,0.9,constant
Candidat_13224490,100,8.271293348,9.233343138,17.50463649,13224490,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[16, 32, 32]",1000,sgd,0.0005,0.9,constant
Candidat_12578500,100,8.250380235,9.254559034,17.50493927,12578500,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[32, 16, 64]",1000,sgd,0.005,0.9,constant
Candidat_13099330,100,8.226656703,9.27861146,17.50526816,13099330,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[32, 4, 16]",1000,sgd,0.0005,0.9,constant
Candidat_12682660,100,8.334685127,9.17074421,17.50542934,12682660,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Robust,"[16, 8, 4]",1000,sgd,0.005,0.9,constant
Candidat_13083370,100,8.252731115,9.252814154,17.50554527,13083370,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[16, 8, 32]",1000,sgd,0.0005,0.9,constant
Candidat_13114450,100,8.267336228,9.238241255,17.50557748,13114450,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[32, 64, 4]",1000,sgd,0.0005,0.9,constant
Candidat_13222780,100,8.245924335,9.260809663,17.506734,13222780,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[16, 32, 8]",1000,sgd,0.005,0.9,constant
Candidat_13201780,100,8.270412737,9.236833975,17.50724671,13201780,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[8, 32, 8]",1000,sgd,0.005,0.9,constant
Candidat_12411340,100,8.33722811,9.170567449,17.50779556,12411340,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Standard,"[8, 64, 32]",1000,sgd,0.005,0.9,constant
Candidat_12555850,100,8.297617,9.210535043,17.50815204,12555850,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[16, 16, 16]",1000,sgd,0.0005,0.9,constant
Candidat_12497050,100,8.250899799,9.258022511,17.50892231,12497050,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[32, 16]",1000,sgd,0.0005,0.9,constant
Candidat_12501250,100,8.253872555,9.255591407,17.50946396,12501250,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[64, 16]",1000,sgd,0.0005,0.9,constant
Candidat_12419740,100,8.296034177,9.213829939,17.50986412,12419740,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Standard,"[16, 8, 32]",1000,sgd,0.005,0.9,constant
Candidat_12429850,100,8.305326731,9.204682747,17.51000948,12429850,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Standard,"[16, 64, 4]",1000,sgd,0.0005,0.9,constant
Candidat_13200970,100,8.333072153,9.177004632,17.51007679,13200970,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[8, 32, 4]",1000,sgd,0.0005,0.9,constant
Candidat_13089250,100,8.288609358,9.221747321,17.51035668,13089250,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[16, 32, 4]",1000,sgd,0.0005,0.9,constant
Candidat_12433180,100,8.277638792,9.232720143,17.51035894,12433180,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Standard,"[16, 64, 64]",1000,sgd,0.005,0.9,constant
Candidat_12716260,100,8.317138401,9.193409097,17.5105475,12716260,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Robust,"[32, 64, 4]",1000,sgd,0.005,0.9,constant
Candidat_13263940,100,8.332446895,9.178662947,17.51110984,13263940,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[64, 32, 4]",1000,sgd,0.005,0.9,constant
Candidat_13190860,100,8.305999196,9.205606309,17.51160551,13190860,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[8, 4, 32]",1000,sgd,0.005,0.9,constant
Candidat_12702820,100,8.316446257,9.195523572,17.51196983,12702820,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Robust,"[32, 4, 64]",1000,sgd,0.005,0.9,constant
Candidat_12944740,100,8.243478785,9.268746709,17.51222549,12944740,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Standard,"[16, 4, 8]",1000,sgd,0.005,0.9,constant
Candidat_13122010,100,8.250827868,9.261988295,17.51281616,13122010,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[64, 4, 64]",1000,sgd,0.0005,0.9,constant
Candidat_13064860,100,8.292947415,9.219939377,17.51288679,13064860,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[8, 16, 8]",1000,sgd,0.005,0.9,constant
Candidat_12690220,100,8.304347979,9.208964761,17.51331274,12690220,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Robust,"[16, 16, 64]",1000,sgd,0.005,0.9,constant
Candidat_12572650,100,8.244526136,9.269334319,17.51386046,12572650,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[32, 8, 16]",1000,sgd,0.0005,0.9,constant
Candidat_12602020,100,8.205686992,9.308518627,17.51420562,12602020,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[64, 32, 16]",1000,sgd,0.005,0.9,constant
Candidat_12991780,100,8.286664716,9.227943016,17.51460773,12991780,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Standard,"[64, 8, 16]",1000,sgd,0.005,0.9,constant
Candidat_12404650,100,8.303773458,9.210883476,17.51465693,12404650,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Standard,"[8, 32, 4]",1000,sgd,0.0005,0.9,constant
Candidat_12517180,100,8.300234305,9.214981311,17.51521562,12517180,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[4, 32, 8]",1000,sgd,0.005,0.9,constant
Candidat_12975850,100,8.276283815,9.239166325,17.51545014,12975850,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Standard,"[32, 16, 32]",1000,sgd,0.0005,0.9,constant
Candidat_13186660,100,8.305952014,9.20952776,17.51547977,13186660,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[4, 64, 32]",1000,sgd,0.005,0.9,constant
Candidat_12534850,100,8.306828846,9.208766012,17.51559486,12534850,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[8, 16, 16]",1000,sgd,0.0005,0.9,constant
Candidat_13254700,100,8.277143994,9.23864094,17.51578493,13254700,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[64, 4, 64]",1000,sgd,0.005,0.9,constant
Candidat_12912850,100,8.34811691,9.167809577,17.51592649,12912850,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Standard,"[4, 16, 32]",1000,sgd,0.0005,0.9,constant
Candidat_12738940,100,8.320942871,9.19521578,17.51615865,12738940,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Robust,"[64, 64, 16]",1000,sgd,0.005,0.9,constant
Candidat_13124500,100,8.26424404,9.252199913,17.51644395,13124500,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[64, 8, 16]",1000,sgd,0.005,0.9,constant
Candidat_13046410,100,8.352711945,9.164491642,17.51720359,13046410,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[4, 16, 64]",1000,sgd,0.0005,0.9,constant
Candidat_13085020,100,8.310783001,9.206787728,17.51757073,13085020,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[16, 16, 4]",1000,sgd,0.005,0.9,constant
Candidat_12691090,100,8.261828479,9.256059824,17.5178883,12691090,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Robust,"[16, 32, 4]",1000,sgd,0.0005,0.9,constant
Candidat_12397900,100,8.296763243,9.221396821,17.51816006,12397900,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Standard,"[8, 8, 16]",1000,sgd,0.005,0.9,constant
Candidat_12998500,100,8.335425823,9.183554061,17.51897988,12998500,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Standard,"[64, 32, 4]",1000,sgd,0.005,0.9,constant
Candidat_13250500,100,8.332793042,9.187267893,17.52006093,13250500,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[32, 64, 64]",1000,sgd,0.005,0.9,constant
Candidat_12924580,100,8.418600931,9.10238613,17.52098706,12924580,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Standard,"[8, 4, 16]",1000,sgd,0.005,0.9,constant
Candidat_12906970,100,8.289425101,9.231752379,17.52117748,12906970,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Standard,"[4, 8, 8]",1000,sgd,0.0005,0.9,constant
Candidat_12927970,100,8.289425101,9.231752379,17.52117748,12927970,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Standard,"[4, 8, 8]",1000,sgd,0.0005,0.9,constant
Candidat_13205140,100,8.372665019,9.148552049,17.52121707,13205140,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[8, 64, 4]",1000,sgd,0.005,0.9,constant
Candidat_12980860,100,8.272234478,9.250298561,17.52253304,12980860,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Standard,"[32, 32, 64]",1000,sgd,0.005,0.9,constant
Candidat_12727180,100,8.302083429,9.220855195,17.52293862,12727180,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Robust,"[64, 8, 32]",1000,sgd,0.005,0.9,constant
Candidat_12551620,100,8.301418027,9.221554513,17.52297254,12551620,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[16, 8, 16]",1000,sgd,0.005,0.9,constant
Candidat_12390370,100,8.353727505,9.169345076,17.52307258,12390370,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Standard,"[4, 64, 32]",1000,sgd,0.0005,0.9,constant
Candidat_13101820,100,8.248422,9.276044389,17.52446639,13101820,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[32, 8, 4]",1000,sgd,0.005,0.9,constant
Candidat_12453340,100,8.303284786,9.221962321,17.52524711,12453340,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Standard,"[32, 64, 32]",1000,sgd,0.005,0.9,constant
Candidat_12591970,100,8.293719241,9.231734807,17.52545405,12591970,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[64, 8, 4]",1000,sgd,0.0005,0.9,constant
Candidat_12585250,100,8.29801467,9.227590449,17.52560512,12585250,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[32, 64, 16]",1000,sgd,0.0005,0.9,constant
Candidat_12378580,100,8.324995894,9.200974538,17.52597043,12378580,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Standard,"[4, 8, 64]",1000,sgd,0.005,0.9,constant
Candidat_12612130,100,8.295498428,9.232785188,17.52828362,12612130,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Robust,[32],1000,sgd,0.0005,0.9,constant
Candidat_12417250,100,8.287477768,9.241299777,17.52877755,12417250,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Standard,"[16, 8, 4]",1000,sgd,0.0005,0.9,constant
Candidat_13065700,100,8.298102519,9.230780526,17.52888304,13065700,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[8, 16, 16]",1000,sgd,0.005,0.9,constant
Candidat_12543250,100,8.321976667,9.208106156,17.53008282,12543250,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[8, 64, 16]",1000,sgd,0.0005,0.9,constant
Candidat_13241260,100,8.361966149,9.168973295,17.53093944,13241260,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[32, 16, 32]",1000,sgd,0.005,0.9,constant
Candidat_13174060,100,8.28195683,9.24928061,17.53123744,13174060,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[4, 8, 32]",1000,sgd,0.005,0.9,constant
Candidat_12438220,100,8.316380138,9.214990143,17.53137028,12438220,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Standard,"[32, 8, 4]",1000,sgd,0.005,0.9,constant
Candidat_12577690,100,8.275875365,9.255594011,17.53146938,12577690,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[32, 16, 32]",1000,sgd,0.0005,0.9,constant
Candidat_12536500,100,8.288303485,9.243187608,17.53149109,12536500,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[8, 16, 64]",1000,sgd,0.005,0.9,constant
Candidat_12943060,100,8.282581027,9.249041196,17.53162222,12943060,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Standard,"[8, 64, 64]",1000,sgd,0.005,0.9,constant
Candidat_12717940,100,8.335486524,9.196395537,17.53188206,12717940,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Robust,"[32, 64, 16]",1000,sgd,0.005,0.9,constant
Candidat_13114420,100,8.248163164,9.283898219,17.53206138,13114420,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",MinMax,"[32, 64, 4]",1000,sgd,0.005,0.9,constant
Candidat_12914500,100,8.285254442,9.24752555,17.53277999,12914500,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Standard,"[4, 32, 4]",1000,sgd,0.005,0.9,constant
Candidat_12698650,100,8.354828433,9.178156758,17.53298519,12698650,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Robust,"[16, 64, 64]",1000,sgd,0.0005,0.9,constant
Candidat_12725500,100,8.278781645,9.254820688,17.53360233,12725500,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",Robust,"[64, 8, 8]",1000,sgd,0.005,0.9,constant
Candidat_12549940,100,8.226272015,9.30764285,17.53391487,12549940,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Weight']",MinMax,"[16, 8, 4]",1000,sgd,0.005,0.9,constant
Candidat_13225330,100,8.273699602,9.261372074,17.53507168,13225330,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Robust,"[16, 32, 64]",1000,sgd,0.0005,0.9,constant
Candidat_12951490,100,8.22724116,9.30783213,17.53507329,12951490,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Standard,"[16, 8, 64]",1000,sgd,0.0005,0.9,constant
Candidat_12913660,100,8.287709805,9.247900107,17.53560991,12913660,"['User_ID', 'Body_Temp', 'Heart_Rate', 'Height']",Standard,"[4, 16, 64]",1000,sgd,0.005,0.9,constant
